,date,title,URL
417,"April 18, 2019",NASA researchers will go airborne to shoot lasers at the wind to advance technology that could help improve climate and weather predictions.,/news/2867/nasa-testing-airborne-lasers-to-touch-the-wind/
418,"April 17, 2019","A space-borne NASA instrument observing tree structure is providing scientists a glimpse of what's to come, yielding crucial insights into Earth's carbon cycle.",/news/2866/return-of-gedis-first-data-reveals-the-third-dimension-of-forests/
419,"April 12, 2019","Our magnificent planet is always ready for its close-up. For Earth Day, NASA wants to see your take.",/news/2862/nasa-invites-you-to-picture-earth-for-earth-day/
420,"April  9, 2019",A NASA mission's measurements of a dim glow from plants during photosynthesis may shine some new light on this critical process.,/news/2860/nasas-oco-3-measures-how-plants-grow-and-glow/
421,"April  5, 2019","Nominees include NASA's Global Climate Change website, which is celebrating its 10th anniversary. Public voting closes April 18, 2019.",/news/2859/climate-other-nasa-sites-garner-webby-nominations/
422,"April  5, 2019","Most planes use rigid wings with just a few moving parts. MADCAT wings will be completely flexible, adapting to any flight, wind condition or scientific mission.",/news/2858/what-is-madcat-flexing-wings-for-efficient-flight/
423,"April  2, 2019","A space instrument named OCO-3 will bring a new vantage point, new techniques and new technologies to NASA's carbon dioxide observations.",/news/2857/more-than-a-carbon-copy-oco-3-on-the-space-station/
424,"April  2, 2019","NASA and global humanitarian organization Mercy Corps are partnering to help vulnerable communities better withstand challenges such as population growth, resource scarcity and climate change.",/news/2856/nasa-mercy-corps-join-forces-to-aid-vulnerable-communities/
425,"April  1, 2019","In Alaska, 5 percent of the land is covered by glaciers that are losing a lot of ice and contributing to sea level rise. To monitor these changes, a small team of NASA-funded researchers has been flying scientific instruments on a bright red, single-engine plane since spring 2009.",/news/2855/a-decade-of-exploring-alaskas-mountain-glaciers/
426,"March 28, 2019","Combining precipitation data from various sources, NASA’s Western Water Applications Office (WWAO), the Navajo Nation and the Desert Research Institute are working together to improve the Navajos’ ability to monitor and report drought.",/news/2853/seeking-drought-relief-the-navajo-turn-to-nasa/
427,"March 27, 2019","A new animation shows glaciers in North America, Greenland and Antarctica rising and falling over 122,000 years — in a matter of seconds.",/news/2854/time-lapse-watch-glaciers-rise-fall-in-thousands-of-years-per-second/
428,"March 25, 2019","Formerly the island's fastest-flowing glacier, Jakobshavn Glacier slowed dramatically when a nearby ocean current cooled, though it's still adding to global sea level rise.",/news/2852/cold-water-currently-slowing-fastest-greenland-glacier/
429,"March 21, 2019",Explore the galaxy with NASA's JPL this weekend at a free STEM festival for Los Angeles students and families.,/news/2851/catch-nasas-jpl-at-the-clippers-scifest-this-weekend/
430,"March 20, 2019","Arctic sea ice appears to have hit its annual maximum extent, tying with 2007 as the seventh smallest extent in the satellite record.",/news/2850/2019-arctic-sea-ice-wintertime-extent-is-seventh-lowest/
431,"March 14, 2019","As it takes to the field for the fourth year in a row, NASA's Oceans Melting Greenland (OMG) mission has proven that when it comes to the world's largest island, we still have a lot to learn.",/news/2848/nasas-greenland-mission-still-surprises-in-year-four/
432,"March  6, 2019","The 2015-2016 El Niño event brought weather conditions that triggered regional disease outbreaks throughout the world, according to a new NASA study that is the first to comprehensively assess the public health impacts of the major climate event on a global scale.",/news/2846/2015-2016-el-nino-triggered-disease-outbreaks-across-globe/
433,"March  5, 2019",New observations and refined modeling allow scientists to peer beneath the ice of Greenland and Antarctica.,/news/2844/fire-below-ice-above-volcanoes-glaciers-and-sea-level-rise/
434,"February 27, 2019","Mangroves are among the planet’s best carbon scrubbers, moving far more than their fair share of carbon dioxide from the atmosphere into long-term storage.",/news/2843/new-satellite-based-maps-of-mangrove-heights/
435,"February  7, 2019","For the first time, researchers have documented the transition of a stable, creeping landslide into catastrophic collapse.",/news/2842/drought-deluge-turned-stable-landslide-into-disaster/
436,"February  6, 2019","Earth's global surface temperature in 2018 was the fourth warmest since 1880, according to independent analyses by NASA and the National Oceanic and Atmospheric Administration (NOAA).",/news/2841/2018-fourth-warmest-year-in-continued-warming-trend-according-to-nasa-noaa/
437,"February  4, 2019","Climate experts from NASA and the National Oceanic and Atmospheric Administration (NOAA) will provide the annual release of global temperatures data and discuss the most important climate trends of 2018 during a media teleconference at 11:30 a.m. EST Wednesday, Feb. 6.",/news/2840/nasa-noaa-to-announce-2018-global-temperatures-climate-conditions/
438,"January 31, 2019",NASA's Atmospheric Infrared Sounder (AIRS) instrument captured the polar vortex as it moved southward from central Canada into the U.S. Midwest from January 20 to January 29.,/news/2839/nasas-airs-captures-polar-vortex-moving-in-over-us/
439,"January 30, 2019","A NASA-led study has found that a giant, growing cavern two-thirds the area of Manhattan is contributing to the rapid melting of Antarctica’s Thwaites Glacier.",/news/2838/huge-cavity-in-antarctic-glacier-signals-rapid-decay/
440,"January 28, 2019",A new NASA study shows that warming of the tropical oceans could lead to a 60 percent increase in the frequency of extreme rain storms by the end of the century.,/news/2837/warming-seas-may-increase-frequency-of-extreme-storms/
441,"December 13, 2018","Snowfall accumulation in parts of Antarctica increased in the 20th century. The added precipitation has led to some mitigation of sea level rise. Overall, Antarctica still lost far more ice than it gained.",/news/2836/antarcticas-contribution-to-sea-level-rise-was-mitigated-by-snowfall/
442,"December 13, 2018","Asia's high mountain glaciers are flowing more slowly as they melt, affecting the water supply of the arid plains below the peaks.",/news/2835/nasa-finds-asian-glaciers-slowed-by-ice-loss/
443,"December 11, 2018",A NASA-funded team used satellite imagery to see if the Adélie penguin diet has been changing in response to Antarctica's changing climate.,/news/2834/space-views-of-penguin-poo-yield-insights/
444,"December 11, 2018","Less than three months into its mission, NASA’s Ice, Cloud and land Elevation Satellite-2, or ICESat-2, is already exceeding scientists’ expectations.",/news/2833/icesat-2-reveals-profile-of-ice-sheets-sea-ice-forests/
445,"December 10, 2018","New NASA maps show that a group of glaciers spanning one-eighth of East Antarctica’s coast have begun to lose ice over the past decade, hinting at widespread changes in the ocean.",/news/2832/more-glaciers-in-east-antarctica-are-waking-up/
446,"December  6, 2018","The wintertime growth of Arctic sea ice might have partially slowed its decline over decades, new NASA research shows.",/news/2831/wintertime-arctic-sea-ice-growth-slows-long-term-decline-nasa/
447,"December  3, 2018","A simple molecule that breaks down methane and other greenhouse gases can recycle itself in the face of rising emissions, helping scientists better understand methane’s role in climate change.",/news/2829/greenhouse-gas-detergent-recycles-itself-in-atmosphere-nasa-study/
448,"November 15, 2018","Researchers have discovered a large meteorite impact crater hiding beneath more than a half-mile of Greenland ice. Large impacts can profoundly affect Earth’s climate, with major consequences for life on Earth at the time.",/news/2828/international-team-nasa-make-unexpected-discovery-under-greenland-ice/
449,"November 12, 2018","Antarctica's Pine Island Glacier calved, or broke off, an iceberg three times the size of Manhattan, adding to a lengthening list of major ""calving events"" that are contributing to global sea level rise.",/news/2827/massive-antarctic-iceberg-spotted-on-nasa-operation-icebridge-flight/
